"BP ID","Name","Position(s)","Team","$$$","%","PA","AB","HR","SB","OBP","Runs Prod.","2B + 3B","IP","W","SO","ERA","WHIP","SV+HLD"
"111306","Shohei Ohtani","[""u""]","LAD","66.94","50","701","600","45","30","0.375","188","36","0","0","0","0","0","0"
"68603","Aaron Judge","[""of"",""u""]","NYY","53.73","50","673","550","45","10","0.408","180","30","0","0","0","0","0","0"
"117798","Elly De La Cruz","[""ss"",""mi"",""u""]","CIN","53.61","50","654","594","29","54","0.337","143","40","0","0","0","0","0","0"
"141166","Bobby Witt Jr.","[""ss"",""mi"",""u""]","KC","44.62","50","675","615","27","27","0.339","158","42","0","0","0","0","0","0"
"137044","Tarik Skubal","[""sp"",""p""]","DET","43.48","50","0","0","0","0","0","0","0","192.3","14","219","2.41","0.99","0"
"70217","José Ramírez","[""3b"",""ci"",""u""]","CLE","42.02","50","644","582","26","39","0.345","144","36","0","0","0","0","0","0"
"107182","Juan Soto","[""of"",""u""]","NYM","41.61","50","666","546","34","18","0.397","159","29","0","0","0","0","0","0"
"122787","Corbin Carroll","[""of"",""u""]","AZ","35.4","50","601","540","23","27","0.351","136","42","0","0","0","0","0","0"
"105454","Ronald Acuña Jr.","[""of"",""u""]","ATL","31.98","50","689","583","25","20","0.37","154","30","0","0","0","0","0","0"
"123218","Gunnar Henderson","[""ss"",""mi"",""u""]","BAL","31.62","50","664","598","27","20","0.345","146","36","0","0","0","0","0","0"
"117185","Garrett Crochet","[""sp"",""p""]","BOS","30.85","50","0","0","0","0","0","0","0","193.7","13","225","3.09","1.12","0"
"119003","Jarren Duran","[""of"",""u""]","BOS","30.61","50","673","616","19","19","0.325","139","48","0","0","0","0","0","0"
"108651","Fernando Tatis Jr.","[""of"",""u""]","SD","30.57","50","683","604","28","26","0.342","146","32","0","0","0","0","0","0"
"107047","Kyle Tucker","[""of"",""u""]","LAD","28.75","50","633","542","26","16","0.368","154","30","0","0","0","0","0","0"
"56289","Freddie Freeman","[""1b"",""ci"",""u""]","LAD","28.39","50","665","588","21","6","0.356","156","38","0","0","0","0","0","0"
"121380","Logan Gilbert","[""sp"",""p""]","SEA","27.53","50","0","0","0","0","0","0","0","172.3","13","200","3.17","1.07","0"
"151691","Bryan Woo","[""sp"",""p""]","SEA","27.51","50","0","0","0","0","0","0","0","180.7","14","176","3.11","1.08","0"
"133509","Cal Raleigh","[""c"",""u""]","SEA","26.52","50","650","560","35","7","0.329","147","26","0","0","0","0","0","0"
"161332","Paul Skenes","[""sp"",""p""]","PIT","26.41","50","0","0","0","0","0","0","0","177.7","13","199","3.02","1.11","0"
"110715","Brent Rooker","[""of"",""u""]","SAC","26.29","50","656","598","35","7","0.336","155","34","0","0","0","0","0","0"
"107184","Vladimir Guerrero Jr.","[""1b"",""ci"",""u""]","TOR","26.08","50","670","589","28","4","0.363","155","31","0","0","0","0","0","0"
"66018","Bryce Harper","[""1b"",""ci"",""u""]","PHI","25.53","50","660","581","29","5","0.354","148","34","0","0","0","0","0","0"
"104042","Rafael Devers","[""1b"",""ci"",""u""]","SF","24.62","50","655","559","28","2","0.353","151","34","0","0","0","0","0","0"
"67740","Jacob deGrom","[""sp"",""p""]","TEX","24.05","50","0","0","0","0","0","0","0","165","11.514305652477319","176.168876482903","2.97","1.04","0"
"103751","Kyle Schwarber","[""u""]","PHI","23.94","50","642","551","45","4","0.356","152","24","0","0","0","0","0","0"
"134822","Julio Rodríguez","[""of"",""u""]","SEA","23.78","50","676","617","29","24","0.324","147","29","0","0","0","0","0","0"
"70430","Mookie Betts","[""ss"",""mi"",""u""]","LAD","23.34","50","662","592","26","12","0.349","152","30","0","0","0","0","0","0"
"153974","Nick Kurtz","[""1b"",""ci"",""u""]","SAC","23.24","50","645","580","36","5","0.334","144","33","0","0","0","0","0","0"
"65751","Chris Sale","[""sp"",""p""]","ATL","23.21","50","0","0","0","0","0","0","0","165","11","185","2.91","1.07","0"
"70917","Trea Turner","[""ss"",""mi"",""u""]","PHI","23.15","50","680","634","21","23","0.323","145","34","0","0","0","0","0","0"
"151225","James Wood","[""of"",""u""]","WAS","22.89","50","657","577","26","21","0.326","131","36","0","0","0","0","0","0"
"135535","Joe Ryan","[""sp"",""p""]","MIN","22.56","50","0","0","0","0","0","0","0","172","11","183","3.29","1.07","0"
"109864","Maikel Garcia","[""3b"",""ci"",""u""]","KC","22.56","50","649","591","13","35","0.325","129","34","0","0","0","0","0","0"
"109131","Cole Ragans","[""sp"",""p""]","KC","21.82","50","0","0","0","0","0","0","0","160.3","11","201","2.94","1.1","0"
"69790","Ketel Marte","[""2b"",""mi"",""u""]","AZ","21.04","50","646","570","25","4","0.351","146","34","0","0","0","0","0","0"
"109147","Yordan Alvarez","[""u""]","HOU","19.61","50","556","488","33","4","0.383","140","26","0","0","0","0","0","0"
"105703","Dylan Cease","[""sp"",""p""]","TOR","18.83","50","0","0","0","0","0","0","0","178.3","12","209","3.5","1.19","0"
"105764","William Contreras","[""c"",""u""]","MIL","18.77","50","616","542","20","5","0.349","130","29","0","0","0","0","0","0"
"100668","Matt Olson","[""1b"",""ci"",""u""]","ATL","18.53","50","647","563","30","0","0.342","147","31","0","0","0","0","0","0"
"143774","Hunter Brown","[""sp"",""p""]","HOU","18.32","50","0","0","0","0","0","0","0","184.7","12","195","3.45","1.19","0"
"147896","Yoshinobu Yamamoto","[""sp"",""p""]","LAD","18.3","50","0","0","0","0","0","0","0","159.7","13","185","3.28","1.17","0"
"70399","Francisco Lindor","[""ss"",""mi"",""u""]","NYM","18.18","50","603","541","24","17","0.336","131","31","0","0","0","0","0","0"
"67049","Manny Machado","[""3b"",""ci"",""u""]","SD","17.77","50","666","610","29","9","0.324","141","31","0","0","0","0","0","0"
"104499","Cristopher Sánchez","[""sp"",""p""]","PHI","17.54","50","0","0","0","0","0","0","0","183.7","12","183","3.36","1.19","0"
"101603","Pete Alonso","[""1b"",""ci"",""u""]","BAL","17.45","50","643","567","32","1","0.33","148","30","0","0","0","0","0","0"
"68557","Kevin Gausman","[""sp"",""p""]","TOR","16.94","50","0","0","0","0","0","0","0","181.3","12","175","3.57","1.16","0"
"111352","CJ Abrams","[""ss"",""mi"",""u""]","WAS","16.6","50","639","586","19","28","0.312","122","34","0","0","0","0","0","0"
"110536","Geraldo Perdomo","[""ss"",""mi"",""u""]","AZ","15.68","50","625","549","12","20","0.35","126","33","0","0","0","0","0","0"
"126172","Shea Langeliers","[""c"",""u""]","SAC","15.67","50","564","525","28","5","0.313","128","29","0","0","0","0","0","0"
"125609","George Kirby","[""sp"",""p""]","SEA","15.66","50","0","0","0","0","0","0","0","157.3","11","162","3.41","1.11","0"
"102061","Nick Pivetta","[""sp"",""p""]","SD","15.57","50","0","0","0","0","0","0","0","172","11","177","3.58","1.15","0"
"148154","Pete Crow-Armstrong","[""of"",""u""]","CHC","15.55","50","573","538","19","38","0.299","116","32","0","0","0","0","0","0"
"163702","Jakob Marsee","[""of"",""u""]","MIA","15.12","50","601","536","13","46","0.325","109","28","0","0","0","0","0","0"
"104123","Luis Arraez","[""1b"",""ci"",""u""]","SF","15.08","50","646","612","8","8","0.359","136","36","0","0","0","0","0","0"
"150534","Jackson Chourio","[""of"",""u""]","MIL","14.57","50","614","574","23","22","0.307","128","33","0","0","0","0","0","0"
"70610","Max Fried","[""sp"",""p""]","NYY","14.19","50","0","0","0","0","0","0","0","174.7","12","171","3.47","1.2","0"
"57820","Nathan Eovaldi","[""sp"",""p""]","TEX","13.9","50","0","0","0","0","0","0","0","159.7","11","157","3.43","1.14","0"
"107632","Jazz Chisholm Jr.","[""2b"",""3b"",""mi"",""ci"",""u""]","NYY","13.69","50","567","507","23","37","0.317","115","24","0","0","0","0","0","0"
"55877","Jose Altuve","[""2b"",""mi"",""of"",""u""]","HOU","13.47","50","643","588","20","15","0.335","136","29","0","0","0","0","0","0"
"126005","Steven Kwan","[""of"",""u""]","CLE","13.09","50","685","619","11","14","0.344","131","34","0","0","0","0","0","0"
"119177","Xavier Edwards","[""ss"",""2b"",""mi"",""u""]","MIA","12.83","50","667","614","8","32","0.33","121","31","0","0","0","0","0","0"
"164344","Tatsuya Imai","[""sp"",""p""]","HOU","12.67","50","0","0","0","0","0","0","0","154","10","164","3.19","1.14","0"
"106744","Austin Riley","[""3b"",""ci"",""u""]","ATL","12.6","50","664","603","26","2","0.312","143","33","0","0","0","0","0","0"
"133524","Agustín Ramírez","[""c"",""u""]","MIA","12.49","50","581","533","20","14","0.302","115","30","0","0","0","0","0","0"
"102011","Matthew Boyd","[""sp"",""p""]","CHC","12.41","50","0","0","0","0","0","0","0","172","12","144","3.7","1.17","0"
"105007","Logan Webb","[""sp"",""p""]","SF","12.18","50","0","0","0","0","0","0","0","177.7","11","175","3.58","1.22","0"
"70271","Blake Snell","[""sp"",""p""]","LAD","11.85","50","0","0","0","0","0","0","0","145","12","170","3.3","1.2","0"
"109161","Randy Arozarena","[""of"",""u""]","SEA","11.55","50","648","562","22","21","0.32","126","28","0","0","0","0","0","0"
"111306","Shohei Ohtani","[""sp"",""p""]","LAD","11.42","50","0","0","0","0","0","0","0","132","11","150","3.2","1.11","0"
"106548","Josh Naylor","[""1b"",""ci"",""u""]","SEA","11.32","50","596","535","21","14","0.334","128","27","0","0","0","0","0","0"
"104744","Matt Chapman","[""3b"",""ci"",""u""]","SF","11.2","50","588","515","24","9","0.33","125","30","0","0","0","0","0","0"
"147956","Junior Caminero","[""3b"",""ci"",""u""]","TB","11.12","50","657","610","31","5","0.31","143","27","0","0","0","0","0","0"
"143748","Vinnie Pasquantino","[""1b"",""ci"",""u""]","KC","10.98","50","614","560","23","1","0.328","134","33","0","0","0","0","0","0"
"114935","Lawrence Butler","[""of"",""u""]","SAC","10.8","50","581","536","23","24","0.308","117","31","0","0","0","0","0","0"
"107491","Bo Bichette","[""ss"",""mi"",""u""]","NYM","10.69","50","625","581","18","7","0.327","134","33","0","0","0","0","0","0"
"149417","Hunter Goodman","[""c"",""u""]","COL","10.62","50","567","535","29","3","0.297","117","30","0","0","0","0","0","0"
"138164","Seiya Suzuki","[""of"",""u""]","CHC","10.61","50","627","553","24","10","0.325","130","30","0","0","0","0","0","0"
"107675","Oneil Cruz","[""of"",""u""]","PIT","10.52","50","575","511","23","25","0.31","116","29","0","0","0","0","0","0"
"170199","Luke Keaschall","[""2b"",""mi"",""u""]","MIN","10.11","50","572","514","14","23","0.343","116","28","0","0","0","0","0","0"
"153804","Roman Anthony","[""of"",""u""]","BOS","9.99","50","631","556","17","10","0.331","123","35","0","0","0","0","0","0"
"165254","Jung Hoo Lee","[""of"",""u""]","SF","9.94","50","620","573","10","8","0.335","126","39","0","0","0","0","0","0"
"105437","Ian Happ","[""of"",""u""]","CHC","9.85","50","631","548","21","6","0.335","127","32","0","0","0","0","0","0"
"147855","Tyler Soderstrom","[""1b"",""ci"",""of"",""u""]","SAC","9.82","50","592","545","28","6","0.32","131","29","0","0","0","0","0","0"
"103056","Freddy Peralta","[""sp"",""p""]","NYM","9.73","50","0","0","0","0","0","0","0","154.3","10","170","3.64","1.18","0"
"57335","Salvador Perez","[""c"",""1b"",""ci"",""u""]","KC","9.68","50","594","548","23","0","0.302","128","29","0","0","0","0","0","0"
"103726","Yandy Díaz","[""1b"",""ci"",""u""]","TB","9.65","50","648","581","19","0","0.352","137","28","0","0","0","0","0","0"
"144429","Zach Neto","[""ss"",""mi"",""u""]","LAA","9.56","50","571","517","24","27","0.313","110","26","0","0","0","0","0","0"
"163439","Jacob Wilson","[""ss"",""mi"",""u""]","SAC","9.56","50","625","588","12","6","0.336","133","35","0","0","0","0","0","0"
"151227","Ben Rice","[""c"",""1b"",""ci"",""u""]","NYY","9.14","50","537","479","21","8","0.327","113","25","0","0","0","0","0","0"
"70306","Sonny Gray","[""sp"",""p""]","BOS","8.99","50","0","0","0","0","0","0","0","163","10","171","3.8","1.2","0"
"109135","Jesús Luzardo","[""sp"",""p""]","PHI","8.84","50","0","0","0","0","0","0","0","156.7","10","161","3.6","1.19","0"
"100945","Luis Castillo","[""sp"",""p""]","SEA","8.65","50","0","0","0","0","0","0","0","169","12","145","4.03","1.21","0"
"103209","Willy Adames","[""ss"",""mi"",""u""]","SF","8.59","50","633","560","25","10","0.315","131","28","0","0","0","0","0","0"
"123806","Nico Hoerner","[""2b"",""mi"",""u""]","CHC","8.1","50","634","577","11","22","0.331","122","28","0","0","0","0","0","0"
"151521","Daylen Lile","[""of"",""u""]","WAS","7.96","50","576","537","12","16","0.322","111","37","0","0","0","0","0","0"
"151615","Mason Miller","[""rp"",""p""]","SD","7.85","50","0","0","0","0","0","0","0","60.3","4","95","2.57","1.06","41"
"109040","Bryan Reynolds","[""of"",""u""]","PIT","7.71","50","627","566","20","3","0.321","130","34","0","0","0","0","0","0"
"167499","Munetaka Murakami","[""3b"",""ci"",""u""]","CHW","7.5","50","584","499","33","0","0.345","123","23","0","0","0","0","0","0"
"109139","Luis García Jr.","[""2b"",""mi"",""u""]","WAS","7.38","50","594","559","17","20","0.309","117","31","0","0","0","0","0","0"
"139196","Brice Turang","[""2b"",""mi"",""u""]","MIL","7.17","50","642","582","13","28","0.313","117","28","0","0","0","0","0","0"
"153071","Trey Yesavage","[""p""]","TOR","7.14","50","0","0","0","0","0","0","0","142.3","9","176","3.4","1.22","0"
"70607","Alex Bregman","[""3b"",""ci"",""u""]","CHC","7.14","50","629","556","21","2","0.33","130","29","0","0","0","0","0","0"
"160384","Wyatt Langford","[""of"",""u""]","TEX","7.11","50","571","499","22","17","0.329","113","27","0","0","0","0","0","0"
"107058","Framber Valdez","[""sp"",""p""]","DET","7.01","50","0","0","0","0","0","0","0","172","11","175","3.83","1.29","0"
"70943","Aaron Nola","[""sp"",""p""]","PHI","6.99","50","0","0","0","0","0","0","0","163","10","165","4.09","1.22","0"
"122795","Riley Greene","[""of"",""u""]","DET","6.78","50","645","592","23","2","0.313","130","34","0","0","0","0","0","0"
"100572","Edwin Díaz","[""rp"",""p""]","LAD","6.7","50","0","0","0","0","0","0","0","53.3","4","76","2.75","1.05","47"
"113630","Tanner Bibee","[""sp"",""p""]","CLE","6.68","50","0","0","0","0","0","0","0","174.7","10","160","4.09","1.23","0"
"68694","Jameson Taillon","[""sp"",""p""]","CHC","6.67","50","0","0","0","0","0","0","0","163","11","122","3.93","1.19","0"
"142212","Michael Busch","[""1b"",""ci"",""u""]","CHC","6.64","50","611","545","24","3","0.324","126","29","0","0","0","0","0","0"
"144465","Ryan Pepiot","[""sp"",""p""]","TB","6.51","50","0","0","0","0","0","0","0","160.3","10","160","4","1.22","0"
"70795","Tyler Glasnow","[""sp"",""p""]","LAD","6.39","50","0","0","0","0","0","0","0","139.7","11","155","3.7","1.23","0"
"70798","Brandon Woodruff","[""sp"",""p""]","MIL","6.35","50","0","0","0","0","0","0","0","134.7","8","129","3.43","1.09","0"
"137906","Bryson Stott","[""2b"",""mi"",""u""]","PHI","6.32","50","582","529","15","24","0.322","114","27","0","0","0","0","0","0"
"137960","Spencer Strider","[""sp"",""p""]","ATL","6.25","50","0","0","0","0","0","0","0","151.3","10","178","4.01","1.25","0"
"67083","Robbie Ray","[""sp"",""p""]","SF","6.23","50","0","0","0","0","0","0","0","166","10","171","4","1.25","0"
"100631","Byron Buxton","[""of"",""u""]","MIN","6.22","50","584","531","27","15","0.3","120","28","0","0","0","0","0","0"
"65992","George Springer","[""of"",""u""]","TOR","5.53","50","592","522","21","15","0.333","124","23","0","0","0","0","0","0"
"143656","Emmet Sheehan","[""sp"",""p""]","LAD","5.4","50","0","0","0","0","0","0","0","115","9","135","3.27","1.12","2"
"126846","Nick Lodolo","[""sp"",""p""]","CIN","5.4","50","0","0","0","0","0","0","0","154.3","9","156","4.1","1.2","0"
"142461","Shota Imanaga","[""sp"",""p""]","CHC","5.37","50","0","0","0","0","0","0","0","134.7","9","120","3.59","1.11","0"
"114191","Kyle Bradish","[""sp"",""p""]","BAL","5.3","50","0","0","0","0","0","0","0","139.7","9","155","3.56","1.2","0"
"139025","Ezequiel Tovar","[""ss"",""mi"",""u""]","COL","5.15","50","650","623","21","10","0.29","122","35","0","0","0","0","0","0"
"67248","Xander Bogaerts","[""ss"",""mi"",""u""]","SD","4.96","50","627","570","16","15","0.322","119","28","0","0","0","0","0","0"
"104180","Gleyber Torres","[""2b"",""mi"",""u""]","DET","4.94","50","649","570","18","4","0.339","128","27","0","0","0","0","0","0"
"133756","Drew Rasmussen","[""sp"",""p""]","TB","4.88","50","0","0","0","0","0","0","0","154.3","10","132","3.64","1.21","0"
"70635","Corey Seager","[""ss"",""mi"",""u""]","TEX","4.87","50","560","487","27","1","0.347","119","24","0","0","0","0","0","0"
"102519","Cody Bellinger","[""of"",""u""]","NYY","4.84","50","622","569","20","9","0.319","130","28","0","0","0","0","0","0"
"111327","Andrew Abbott","[""sp"",""p""]","CIN","4.64","50","0","0","0","0","0","0","0","166","10","141","4.05","1.23","0"
"144197","Spencer Horwitz","[""1b"",""ci"",""u""]","PIT","4.54","50","544","488","12","2","0.346","112","34","0","0","0","0","0","0"
"108350","Isaac Paredes","[""3b"",""ci"",""u""]","HOU","4.53","50","584","512","23","1","0.341","126","25","0","0","0","0","0","0"
"70641","Michael Wacha","[""sp"",""p""]","KC","4.4","50","0","0","0","0","0","0","0","169","11","135","4.1","1.25","0"
"135527","Adley Rutschman","[""c"",""u""]","BAL","4.34","50","550","490","16","0","0.336","110","26","0","0","0","0","0","0"
"107415","Jonathan Aranda","[""1b"",""ci"",""u""]","TB","4.2","50","609","541","22","0","0.331","126","27","0","0","0","0","0","0"
"118722","Brendan Donovan","[""2b"",""mi"",""u""]","SEA","4.18","50","628","558","13","4","0.341","125","29","0","0","0","0","0","0"
"111286","Trevor Rogers","[""sp"",""p""]","BAL","4.14","50","0","0","0","0","0","0","0","169","10","146","3.98","1.25","0"
"131270","Kazuma Okamoto","[""3b"",""1b"",""ci"",""u""]","TOR","4.07","50","593","529","21","0","0.329","126","28","0","0","0","0","0","0"
"162174","Chandler Simpson","[""of"",""u""]","TB","3.87","50","508","478","4","49","0.33","94","21","0","0","0","0","0","0"
"122896","Michael Harris II","[""of"",""u""]","ATL","3.8","50","595","564","21","11","0.306","122","29","0","0","0","0","0","0"
"151394","Kyle Manzardo","[""1b"",""ci"",""u""]","CLE","3.72","50","591","532","25","2","0.314","116","30","0","0","0","0","0","0"
"143959","Drake Baldwin","[""c"",""u""]","ATL","3.72","50","567","512","16","0","0.33","115","25","0","0","0","0","0","0"
"142821","Andrew Vaughn","[""1b"",""ci"",""u""]","MIL","3.52","50","601","553","22","0","0.316","127","29","0","0","0","0","0","0"
"66213","Zack Wheeler","[""sp"",""p""]","PHI","3.41","50","0","0","0","0","0","0","0","105","7","120","2.92","1.04","0"
"107858","Andrés Giménez","[""2b"",""mi"",""u""]","TOR","3.41","50","586","532","13","22","0.319","113","26","0","0","0","0","0","0"
"66719","Willson Contreras","[""1b"",""ci"",""u""]","BOS","3.03","50","577","508","20","3","0.329","119","28","0","0","0","0","0","0"
"104779","Jack Flaherty","[""sp"",""p""]","DET","2.88","50","0","0","0","0","0","0","0","151.3","9","160","4.11","1.26","0"
"147776","Dylan Crews","[""of"",""u""]","WAS","2.79","50","597","549","18","28","0.291","107","27","0","0","0","0","0","0"
"102559","J.P. Crawford","[""ss"",""mi"",""u""]","SEA","2.61","50","652","567","15","4","0.332","124","28","0","0","0","0","0","0"
"110664","Luis Robert Jr.","[""of"",""u""]","NYM","2.6","50","533","488","21","29","0.294","107","23","0","0","0","0","0","0"
"128758","Matt McLain","[""2b"",""mi"",""u""]","CIN","2.53","50","590","531","19","17","0.307","112","27","0","0","0","0","0","0"
"111112","MacKenzie Gore","[""sp"",""p""]","TEX","2.43","50","0","0","0","0","0","0","0","151.3","9","160","3.95","1.27","0"
"104816","Mitch Keller","[""sp"",""p""]","PIT","2.38","50","0","0","0","0","0","0","0","174.7","11","147","4.46","1.3","0"
"101582","Ranger Suarez","[""sp"",""p""]","BOS","2.09","50","0","0","0","0","0","0","0","147.7","9","135","3.75","1.24","0"
"104004","Ozzie Albies","[""2b"",""mi"",""u""]","ATL","2.05","50","609","556","16","8","0.317","120","29","0","0","0","0","0","0"
"111133","Bailey Ober","[""sp"",""p""]","MIN","2.01","50","0","0","0","0","0","0","0","139.7","8","117","3.88","1.15","0"
"114833","Alec Burleson","[""1b"",""ci"",""of"",""u""]","STL","1.88","50","613","567","18","6","0.321","117","28","0","0","0","0","0","0"
"108886","Zac Gallen","[""sp"",""p""]","AZ","1.77","50","0","0","0","0","0","0","0","166","9","160","4.23","1.29","0"
"70327","Marcus Semien","[""2b"",""mi"",""u""]","NYM","1.76","50","628","566","20","7","0.31","123","27","0","0","0","0","0","0"
"126346","Kyle Leahy","[""rp"",""p""]","STL","1.75","50","0","0","0","0","0","0","0","117.3","6","92","3.86","1.25","14"
"153843","Sal Stewart","[""u""]","CIN","1.62","50","582","538","17","13","0.304","111","31","0","0","0","0","0","0"
"109860","Adolis García","[""of"",""u""]","PHI","1.53","50","563","522","24","12","0.294","121","26","0","0","0","0","0","0"
"137126","Cade Smith","[""rp"",""p""]","CLE","1.49","50","0","0","0","0","0","0","0","60.7","3","76","3.22","1.13","35"
"110207","Otto Lopez","[""ss"",""2b"",""mi"",""u""]","MIA","1.33","50","616","567","11","20","0.308","111","28","0","0","0","0","0","0"
"160132","Nolan Schanuel","[""1b"",""ci"",""u""]","LAA","1.3","50","619","544","13","6","0.346","112","26","0","0","0","0","0","0"
"138910","Spencer Torkelson","[""1b"",""ci"",""u""]","DET","1.3","50","621","549","22","1","0.311","120","28","0","0","0","0","0","0"
"69667","Teoscar Hernández","[""of"",""u""]","LAD","1.26","50","571","532","24","7","0.3","122","27","0","0","0","0","0","0"
"143845","Brenton Doyle","[""of"",""u""]","COL","1.11","50","592","560","20","21","0.289","109","28","0","0","0","0","0","0"
"108118","Josh Lowe","[""of"",""u""]","LAA","1.09","50","528","483","17","21","0.307","98","28","0","0","0","0","0","0"
"102294","Raisel Iglesias","[""rp"",""p""]","ATL","1.04","50","0","0","0","0","0","0","0","54.3","3","56","3.22","1.11","41"
"144718","Jordan Beck","[""of"",""u""]","COL","0.99","50","567","527","19","21","0.293","105","28","0","0","0","0","0","0"
"139369","Abner Uribe","[""rp"",""p""]","MIL","0.97","50","0","0","0","0","0","0","0","64","4","73","3.76","1.31","43"
"69516","Chris Bassitt","[""sp"",""p""]","BAL","0.92","50","0","0","0","0","0","0","0","160.3","9","151","4.3","1.28","0"
"70473","Joe Musgrove","[""sp"",""p""]","SD","0.92","50","0","0","0","0","0","0","0","139.7","8","131","4.07","1.21","0"
"124659","Ryan Jeffers","[""c"",""u""]","MIN","0.92","50","526","471","16","1","0.322","103","25","0","0","0","0","0","0"
"115478","Kerry Carpenter","[""of"",""u""]","DET","0.87","50","567","530","23","1","0.308","119","30","0","0","0","0","0","0"
"102785","Devin Williams","[""rp"",""p""]","NYM","0.84","50","0","0","0","0","0","0","0","52.7","3","69","3.03","1.14","38"
"109162","TJ Friedl","[""of"",""u""]","CIN","0.83","50","587","519","17","9","0.338","114","25","0","0","0","0","0","0"
"110621","Heliot Ramos","[""of"",""u""]","SF","0.83","50","624","570","20","6","0.311","124","27","0","0","0","0","0","0"
"107284","Brandon Lowe","[""2b"",""mi"",""u""]","PIT","0.83","50","590","537","24","3","0.304","121","27","0","0","0","0","0","0"
"139705","Miguel Vargas","[""3b"",""1b"",""ci"",""u""]","CHW","0.83","50","592","522","15","8","0.319","112","28","0","0","0","0","0","0"
"150017","Edgar Quero","[""c"",""u""]","CHW","0.83","50","553","500","13","2","0.325","103","25","0","0","0","0","0","0"
"70883","Carlos Rodón","[""sp"",""p""]","NYY","0.83","50","0","0","0","0","0","0","0","131.3","8","145","3.97","1.23","0"
"108274","Andrés Muñoz","[""rp"",""p""]","SEA","0.83","50","0","0","0","0","0","0","0","54.7","3","72","3.49","1.23","43"
"67568","Jorge Polanco","[""2b"",""mi"",""u""]","NYM","0.83","50","554","498","21","6","0.327","113","25","0","0","0","0","0","0"
"119526","Jeremiah Estrada","[""rp"",""p""]","SD","0.83","50","0","0","0","0","0","0","0","60.3","4","76","3","1.11","24"
"151693","Noah Cameron","[""sp"",""p""]","KC","0.82","50","0","0","0","0","0","0","0","140.3","8","133","3.8","1.23","0"
"151608","Chad Patrick","[""sp"",""p""]","MIL","0.8","50","0","0","0","0","0","0","0","137.3","8","127","3.91","1.21","0"
"151206","Jackson Merrill","[""of"",""u""]","SD","0.79","50","580","540","18","6","0.303","118","31","0","0","0","0","0","0"
"67156","Christian Yelich","[""u""]","MIL","0.78","50","569","507","16","15","0.326","114","24","0","0","0","0","0","0"
"107467","David Bednar","[""rp"",""p""]","NYY","0.74","50","0","0","0","0","0","0","0","55","3","61","3.29","1.13","39"
"100121","Christian Walker","[""1b"",""ci"",""u""]","HOU","0.73","50","560","513","27","1","0.307","121","25","0","0","0","0","0","0"
"101384","Josh Hader","[""rp"",""p""]","HOU","0.72","50","0","0","0","0","0","0","0","47","3","64","3.11","1.07","37"
"107106","Taylor Ward","[""of"",""u""]","BAL","0.71","50","584","515","22","4","0.317","120","26","0","0","0","0","0","0"
"70775","Josh Bell","[""1b"",""ci"",""u""]","MIN","0.64","50","605","543","19","0","0.329","120","26","0","0","0","0","0","0"
"105739","Garrett Cleavinger","[""rp"",""p""]","TB","0.63","50","0","0","0","0","0","0","0","61.3","4","77","3.37","1.16","27"
"104258","Bryan Abreu","[""rp"",""p""]","HOU","0.62","50","0","0","0","0","0","0","0","59","4","78","3.38","1.17","27"
"135874","Cole Sands","[""rp"",""p""]","MIN","0.58","50","0","0","0","0","0","0","0","69","4","62","3.9","1.2","35"
"103451","Jeff McNeil","[""2b"",""mi"",""of"",""u""]","SAC","0.54","50","535","485","13","4","0.341","110","29","0","0","0","0","0","0"
"100502","Carlos Correa","[""ss"",""3b"",""mi"",""ci"",""u""]","HOU","0.5","50","572","523","18","0","0.331","121","27","0","0","0","0","0","0"
"105425","Jeff Hoffman","[""rp"",""p""]","TOR","0.45","50","0","0","0","0","0","0","0","55","3","61","3.59","1.17","41"
"66110","Eugenio Suárez","[""3b"",""ci"",""u""]","CIN","0.43","50","574","524","27","2","0.303","116","26","0","0","0","0","0","0"
"109094","Edwin Uceta","[""rp"",""p""]","TB","0.35","50","0","0","0","0","0","0","0","61.3","4","71","3.51","1.15","27"
"114683","Kris Bubic","[""sp"",""p""]","KC","0.35","50","0","0","0","0","0","0","0","131","8","136","3.71","1.24","0"
"102705","Emilio Pagán","[""rp"",""p""]","CIN","0.3","50","0","0","0","0","0","0","0","64","4","66","3.77","1.18","32"
"106950","Jeffrey Springs","[""sp"",""p""]","SAC","0.27","50","0","0","0","0","0","0","0","157.3","9","135","4.37","1.27","0"
"118309","Reid Detmers","[""rp"",""p""]","LAA","0.22","50","0","0","0","0","0","0","0","119","5","139","4.18","1.28","0"
"100007","Max Muncy","[""3b"",""ci"",""u""]","LAD","0.16","50","520","440","22","3","0.343","113","21","0","0","0","0","0","0"
"147819","Nolan McLean","[""sp"",""p""]","NYM","0.14","50","0","0","0","0","0","0","0","150.3","10","150","4.22","1.33","0"
"127835","Noelvi Marte","[""3b"",""ci"",""of"",""u""]","CIN","-0.02","50","532","498","15","23","0.291","99","27","0","0","0","0","0","0"
"108053","Michael King","[""sp"",""p""]","SD","-0.02","50","0","0","0","0","0","0","0","129.3","7","135","3.82","1.21","0"
"155346","Cam Schlittler","[""sp"",""p""]","NYY","-0.09","50","0","0","0","0","0","0","0","137.3","9","142","4.05","1.29","0"
"132232","Jeremy Peña","[""ss"",""mi"",""u""]","HOU","-0.12","50","536","499","14","14","0.318","108","26","0","0","0","0","0","0"
