"BP ID","Name","Position(s)","Team","$$$","%","PA","AB","HR","SB","OBP","Runs Prod.","2B + 3B","IP","W","SO","ERA","WHIP","SV+HLD"
"146199","Liam Hicks","[""c"",""1b"",""ci"",""u""]","MIA","-16.81","50","366","324","5","1","0.33","64","15","0","0","0","0","0","0"
"144267","Jack Kochanowicz","[""sp"",""p""]","LAA","-16.81","50","0","0","0","0","0","0","0","54.3","2","40","5.82","1.56","3"
"157414","Jhancarlos Lara","[""p""]","ATL","-16.86","50","0","0","0","0","0","0","0","10.7","1","13","5.12","1.57","1"
"170210","Matt Shaw","[""3b"",""ci"",""u""]","CHC","-16.98","50","317","286","10","14","0.302","61","14","0","0","0","0","0","0"
"113823","JJ Bleday","[""of"",""u""]","CIN","-16.99","50","349","316","13","2","0.311","68","17","0","0","0","0","0","0"
"103405","Danny Jansen","[""c"",""u""]","TEX","-17.09","50","332","291","11","0","0.309","61","14","0","0","0","0","0","0"
"105993","Ty France","[""1b"",""ci"",""u""]","","-17.2","50","407","369","10","1","0.318","75","19","0","0","0","0","0","0"
"144003","Bradley Blalock","[""sp"",""p""]","MIA","-17.32","50","0","0","0","0","0","0","0","14.7","1","10","5.85","1.56","0"
"151041","Walbert Urena","[""p""]","LAA","-17.47","50","0","0","0","0","0","0","0","24.3","1","19","5.71","1.61","3"
"156087","Kyle Karros","[""3b"",""ci"",""u""]","COL","-17.61","50","388","358","8","3","0.307","66","20","0","0","0","0","0","0"
"112968","Joey Bart","[""c"",""u""]","PIT","-17.69","50","335","297","8","1","0.308","61","15","0","0","0","0","0","0"
"140632","Jordan Westburg","[""3b"",""ci"",""u""]","BAL","-17.73","50","317","293","11","4","0.302","65","17","0","0","0","0","0","0"
"150972","Yilber Díaz","[""p""]","AZ","-17.78","50","0","0","0","0","0","0","0","26","1","28","5.88","1.67","1"
"109355","Gabriel Arias","[""ss"",""2b"",""mi"",""u""]","CLE","-17.82","50","434","404","13","7","0.267","74","21","0","0","0","0","0","0"
"111707","Blaze Alexander","[""3b"",""ci"",""u""]","BAL","-17.83","50","356","316","9","8","0.304","65","16","0","0","0","0","0","0"
"108437","Luke Raley","[""1b"",""ci"",""of"",""u""]","SEA","-18.18","50","374","328","13","5","0.305","70","16","0","0","0","0","0","0"
"151195","Carter Jensen","[""u""]","KC","-18.2","50","368","334","10","2","0.311","68","20","0","0","0","0","0","0"
"144540","Dalton Rushing","[""c"",""u""]","LAD","-18.27","50","293","261","11","1","0.302","60","13","0","0","0","0","0","0"
"144877","Troy Johnston","[""of"",""u""]","COL","-18.6","50","326","306","8","11","0.297","57","17","0","0","0","0","0","0"
"110401","Christopher Morel","[""of"",""u""]","MIA","-18.77","50","311","278","14","7","0.298","62","13","0","0","0","0","0","0"
"103355","Mauricio Dubón","[""ss"",""2b"",""3b"",""mi"",""ci"",""of"",""u""]","ATL","-18.79","50","419","395","8","2","0.297","78","20","0","0","0","0","0","0"
"148298","Brady House","[""3b"",""ci"",""u""]","WAS","-18.93","50","402","380","12","3","0.281","72","17","0","0","0","0","0","0"
"103523","Mike Tauchman","[""of"",""u""]","","-18.97","50","373","328","8","3","0.323","65","16","0","0","0","0","0","0"
"116712","Griffin Conine","[""of"",""u""]","MIA","-19.3","50","356","320","11","0","0.316","66","16","0","0","0","0","0","0"
"106844","Jesús Sánchez","[""of"",""u""]","TOR","-19.35","50","287","261","10","6","0.313","58","15","0","0","0","0","0","0"
"171179","Konnor Griffin","[""u""]","PIT","-19.36","50","340","317","7","14","0.294","61","17","0","0","0","0","0","0"
"110868","Lenyn Sosa","[""2b"",""1b"",""mi"",""ci"",""u""]","CHW","-19.45","50","407","386","14","3","0.282","76","17","0","0","0","0","0","0"
"131734","Richie Palacios","[""u""]","TB","-19.73","50","388","347","7","11","0.305","66","16","0","0","0","0","0","0"
"151283","Joey Loperfido","[""of"",""u""]","HOU","-19.85","50","329","306","10","6","0.291","62","16","0","0","0","0","0","0"
"141799","Owen Caissie","[""u""]","MIA","-20","50","333","302","11","2","0.316","62","18","0","0","0","0","0","0"
"158194","Carson Benge","[""u""]","NYM","-20.5","50","345","313","8","6","0.309","65","17","0","0","0","0","0","0"
"116408","Kody Clemens","[""2b"",""1b"",""mi"",""ci"",""of"",""u""]","MIN","-20.97","50","366","339","14","3","0.282","68","17","0","0","0","0","0","0"
"107401","Miguel Amaya","[""c"",""u""]","CHC","-21.38","50","286","259","8","0","0.303","55","12","0","0","0","0","0","0"
"106346","Nathan Lukes","[""of"",""u""]","TOR","-21.45","50","320","293","7","3","0.316","60","15","0","0","0","0","0","0"
"102764","Rowdy Tellez","[""1b"",""ci"",""u""]","","-21.67","50","339","312","15","1","0.291","69","15","0","0","0","0","0","0"
"101614","Michael Conforto","[""of"",""u""]","","-21.81","50","339","300","10","0","0.305","63","15","0","0","0","0","0","0"
"102593","Mitch Garver","[""c"",""u""]","","-22.06","50","271","239","10","1","0.306","53","10","0","0","0","0","0","0"
"117672","Henry Davis","[""c"",""u""]","PIT","-22.19","50","254","230","8","4","0.292","47","12","0","0","0","0","0","0"
"102293","Andy Ibáñez","[""3b"",""ci"",""u""]","SAC","-22.27","50","286","267","8","5","0.305","56","15","0","0","0","0","0","0"
"48929","Carlos Santana","[""1b"",""ci"",""u""]","AZ","-22.58","50","314","277","10","2","0.319","64","14","0","0","0","0","0","0"
"103420","Isiah Kiner-Falefa","[""ss"",""3b"",""mi"",""ci"",""u""]","BOS","-22.59","50","365","345","5","5","0.302","67","17","0","0","0","0","0","0"
"127578","Jake Mangum","[""of"",""u""]","PIT","-22.93","50","264","250","4","9","0.315","48","15","0","0","0","0","0","0"
"57969","Kyle Higashioka","[""c"",""u""]","TEX","-22.95","50","285","264","9","2","0.276","50","12","0","0","0","0","0","0"
"151341","Braxton Fulford","[""c"",""u""]","COL","-23.23","50","250","231","7","4","0.295","44","12","0","0","0","0","0","0"
"170244","Bryce Eldridge","[""u""]","SF","-23.33","50","342","312","12","1","0.276","63","18","0","0","0","0","0","0"
"102064","Victor Caratini","[""c"",""u""]","MIN","-23.4","50","260","237","7","0","0.315","48","11","0","0","0","0","0","0"
"123409","Heriberto Hernández","[""of"",""u""]","MIA","-23.41","50","301","268","9","3","0.3","55","14","0","0","0","0","0","0"
"148307","Max Muncy","[""2b"",""3b"",""mi"",""ci"",""u""]","SAC","-23.59","50","327","306","9","5","0.281","61","17","0","0","0","0","0","0"
"127926","Angel Martínez","[""2b"",""mi"",""of"",""u""]","CLE","-23.93","50","319","298","8","6","0.286","56","17","0","0","0","0","0","0"
"144454","Pedro Pagés","[""c"",""u""]","STL","-24.02","50","324","299","8","1","0.275","51","13","0","0","0","0","0","0"
"157293","Cole Young","[""2b"",""mi"",""u""]","SEA","-24.13","50","321","285","6","4","0.307","61","15","0","0","0","0","0","0"
"148658","Thomas Saggese","[""ss"",""2b"",""mi"",""u""]","STL","-24.15","50","336","310","9","5","0.289","58","16","0","0","0","0","0","0"
"143892","Michael Massey","[""2b"",""mi"",""u""]","KC","-24.22","50","308","290","9","2","0.301","59","16","0","0","0","0","0","0"
"60408","Randal Grichuk","[""of"",""u""]","","-24.22","50","271","252","10","0","0.305","54","14","0","0","0","0","0","0"
"100630","Tyrone Taylor","[""of"",""u""]","NYM","-24.52","50","255","237","8","8","0.286","50","13","0","0","0","0","0","0"
"109542","Luis Campusano","[""u""]","SD","-24.52","50","288","259","9","1","0.333","58","13","0","0","0","0","0","0"
"120337","Nick Fortes","[""c"",""u""]","TB","-24.58","50","287","264","7","1","0.288","51","11","0","0","0","0","0","0"
"111161","Connor Wong","[""c"",""u""]","BOS","-24.62","50","230","213","6","4","0.296","42","11","0","0","0","0","0","0"
"141747","Nasim Nuñez","[""u""]","WAS","-24.75","50","255","231","3","27","0.292","39","10","0","0","0","0","0","0"
"107566","Alex Call","[""of"",""u""]","LAD","-24.94","50","249","218","7","6","0.326","49","11","0","0","0","0","0","0"
"138565","José Tena","[""3b"",""ci"",""u""]","WAS","-25.07","50","261","241","5","8","0.298","46","14","0","0","0","0","0","0"
"66057","Elias Díaz","[""c"",""u""]","","-25.15","50","271","251","7","0","0.286","47","12","0","0","0","0","0","0"
"124483","Jeremiah Jackson","[""of"",""u""]","BAL","-25.24","50","279","262","9","6","0.265","52","14","0","0","0","0","0","0"
"55784","Travis d'Arnaud","[""c"",""u""]","LAA","-25.7","50","263","240","8","1","0.28","43","11","0","0","0","0","0","0"
"118072","Adrian Del Castillo","[""u""]","AZ","-25.73","50","302","275","9","1","0.282","57","17","0","0","0","0","0","0"
"102704","Tyler O'Neill","[""of"",""u""]","BAL","-26.38","50","279","248","10","1","0.298","54","11","0","0","0","0","0","0"
"153929","Nathan Church","[""of"",""u""]","STL","-26.49","50","338","313","5","6","0.273","53","15","0","0","0","0","0","0"
"151486","Harry Ford","[""u""]","WAS","-26.71","50","277","243","5","8","0.323","49","12","0","0","0","0","0","0"
"110800","Davis Schneider","[""2b"",""mi"",""of"",""u""]","TOR","-26.78","50","278","242","10","4","0.306","52","12","0","0","0","0","0","0"
"56034","Starling Marte","[""u""]","KC","-26.86","50","276","251","6","9","0.306","50","12","0","0","0","0","0","0"
"136264","Casey Schmitt","[""2b"",""3b"",""mi"",""ci"",""u""]","SF","-27.07","50","295","273","8","3","0.293","55","14","0","0","0","0","0","0"
"138572","Bryce Teodosio","[""of"",""u""]","LAA","-27.09","50","276","256","6","12","0.267","44","12","0","0","0","0","0","0"
"106503","Dylan Moore","[""2b"",""mi"",""of"",""u""]","","-27.12","50","237","209","7","14","0.296","42","11","0","0","0","0","0","0"
"59307","Paul Goldschmidt","[""1b"",""ci"",""u""]","NYY","-27.44","50","249","226","8","3","0.321","51","12","0","0","0","0","0","0"
"70387","Javier Báez","[""ss"",""3b"",""mi"",""ci"",""of"",""u""]","DET","-27.49","50","343","324","8","5","0.264","60","15","0","0","0","0","0","0"
"157008","Christian Moore","[""2b"",""mi"",""u""]","LAA","-27.85","50","319","290","10","5","0.279","53","13","0","0","0","0","0","0"
"112765","Brooks Baldwin","[""of"",""u""]","CHW","-27.86","50","256","238","7","5","0.289","46","12","0","0","0","0","0","0"
"165253","Sung-Mun Song","[""2b"",""3b"",""mi"",""ci"",""u""]","SD","-28.02","50","341","314","6","0","0.294","59","15","0","0","0","0","0","0"
"61044","Jose Iglesias","[""ss"",""2b"",""3b"",""mi"",""ci"",""u""]","","-28.12","50","305","283","5","3","0.308","52","14","0","0","0","0","0","0"
"110424","Dane Myers","[""of"",""u""]","CIN","-28.18","50","232","215","6","9","0.293","43","10","0","0","0","0","0","0"
"103280","Austin Wynns","[""c"",""u""]","SAC","-28.23","50","220","205","5","0","0.293","41","10","0","0","0","0","0","0"
"100317","Rob Refsnyder","[""of"",""u""]","SEA","-28.4","50","249","219","7","2","0.314","48","10","0","0","0","0","0","0"
"102110","Luis Torrens","[""c"",""u""]","NYM","-28.48","50","223","205","4","1","0.286","40","10","0","0","0","0","0","0"
"70317","James McCann","[""c"",""u""]","AZ","-28.66","50","224","209","6","0","0.279","40","10","0","0","0","0","0","0"
"101621","Jose Trevino","[""c"",""u""]","CIN","-28.69","50","218","204","5","0","0.295","41","9","0","0","0","0","0","0"
"102514","Jake Bauers","[""1b"",""ci"",""of"",""u""]","MIL","-28.82","50","234","205","9","7","0.31","45","10","0","0","0","0","0","0"
"101250","Tyler Heineman","[""c"",""u""]","TOR","-28.88","50","189","169","3","4","0.316","34","8","0","0","0","0","0","0"
"106969","Myles Straw","[""of"",""u""]","TOR","-28.92","50","255","235","4","8","0.295","46","10","0","0","0","0","0","0"
"131575","James Outman","[""of"",""u""]","MIN","-29.2","50","223","199","9","5","0.287","41","10","0","0","0","0","0","0"
"107480","Will Benson","[""of"",""u""]","CIN","-29.31","50","194","177","7","5","0.312","38","10","0","0","0","0","0","0"
"111669","Kevin Alcántara","[""u""]","CHC","-29.52","50","253","231","7","4","0.294","48","12","0","0","0","0","0","0"
"147988","Jhostynxon Garcia","[""u""]","PIT","-29.58","50","291","269","8","3","0.271","52","14","0","0","0","0","0","0"
"105846","Paul DeJong","[""3b"",""ci"",""u""]","","-29.68","50","271","251","9","3","0.265","49","11","0","0","0","0","0","0"
"163734","Zach Cole","[""u""]","HOU","-29.85","50","232","213","8","6","0.288","43","12","0","0","0","0","0","0"
"110535","Oswald Peraza","[""3b"",""ci"",""u""]","LAA","-29.98","50","248","227","7","10","0.276","40","9","0","0","0","0","0","0"
"108764","Eli White","[""of"",""u""]","ATL","-30.24","50","222","204","5","9","0.288","40","9","0","0","0","0","0","0"
"146945","Graham Pauley","[""3b"",""ci"",""u""]","MIA","-30.28","50","219","201","6","3","0.295","41","11","0","0","0","0","0","0"
"108059","Andrew Knizner","[""c"",""u""]","SEA","-30.38","50","193","174","5","0","0.307","36","7","0","0","0","0","0","0"
"121858","Romy Gonzalez","[""2b"",""1b"",""mi"",""ci"",""u""]","BOS","-30.47","50","240","226","6","6","0.289","45","12","0","0","0","0","0","0"
"104515","Yohel Pozo","[""c"",""u""]","STL","-30.76","50","198","188","5","0","0.276","35","9","0","0","0","0","0","0"
"170327","Kevin McGonigle","[""u""]","DET","-30.89","50","202","184","5","7","0.317","38","11","0","0","0","0","0","0"
"102202","Edmundo Sosa","[""2b"",""3b"",""mi"",""ci"",""u""]","PHI","-30.96","50","262","245","7","2","0.29","50","12","0","0","0","0","0","0"
"156461","Brice Matthews","[""u""]","HOU","-30.96","50","193","175","7","10","0.302","37","9","0","0","0","0","0","0"
"142251","Travis Bazzana","[""u""]","CLE","-31.06","50","238","212","5","4","0.311","42","12","0","0","0","0","0","0"
"57850","Wilmer Flores","[""1b"",""ci"",""u""]","","-31.44","50","271","246","7","0","0.305","50","11","0","0","0","0","0","0"
"152819","Braden Montgomery","[""u""]","CHW","-31.45","50","238","219","5","4","0.292","41","13","0","0","0","0","0","0"
"120642","David Fry","[""u""]","CLE","-31.53","50","245","222","7","2","0.289","46","12","0","0","0","0","0","0"
"108507","Jake Rogers","[""c"",""u""]","DET","-31.58","50","185","169","6","0","0.272","32","8","0","0","0","0","0","0"
"106102","Sam Haggerty","[""of"",""u""]","TEX","-31.64","50","204","184","4","8","0.297","35","9","0","0","0","0","0","0"
"51991","Justin Turner","[""1b"",""ci"",""u""]","","-31.68","50","237","211","6","1","0.33","45","10","0","0","0","0","0","0"
"103203","Amed Rosario","[""3b"",""ci"",""u""]","NYY","-31.71","50","205","192","4","3","0.3","40","10","0","0","0","0","0","0"
"105420","Derek Hill","[""of"",""u""]","CHW","-31.78","50","260","241","5","6","0.262","41","11","0","0","0","0","0","0"
"109781","J.C. Escarra","[""c"",""u""]","NYY","-31.86","50","162","147","3","0","0.305","30","8","0","0","0","0","0","0"
"144811","Drew Gilbert","[""of"",""u""]","SF","-32.2","50","189","174","5","2","0.31","37","10","0","0","0","0","0","0"
"140000","Matt Vierling","[""of"",""u""]","DET","-32.39","50","208","189","5","2","0.298","38","10","0","0","0","0","0","0"
"69455","Ramón Urías","[""2b"",""3b"",""mi"",""ci"",""u""]","STL","-32.74","50","260","237","6","1","0.297","46","11","0","0","0","0","0","0"
"153781","Zach Dezenzo","[""of"",""u""]","HOU","-32.94","50","197","183","6","2","0.286","37","10","0","0","0","0","0","0"
"101568","Anthony Santander","[""of"",""u""]","TOR","-33.12","50","178","159","8","0","0.314","39","7","0","0","0","0","0","0"
"70397","Austin Hedges","[""c"",""u""]","CLE","-33.24","50","188","173","3","4","0.261","30","7","0","0","0","0","0","0"
"106217","Jahmai Jones","[""of"",""u""]","DET","-33.56","50","169","150","5","3","0.312","31","9","0","0","0","0","0","0"
"167784","Ben Williamson","[""3b"",""ci"",""u""]","TB","-33.64","50","192","177","3","4","0.303","34","9","0","0","0","0","0","0"
"58767","Christian Vázquez","[""c"",""u""]","","-33.71","50","169","157","3","1","0.285","28","7","0","0","0","0","0","0"
"128477","Jake McCarthy","[""of"",""u""]","COL","-33.87","50","162","151","3","6","0.323","29","8","0","0","0","0","0","0"
"148616","Coby Mayo","[""1b"",""ci"",""u""]","BAL","-34.2","50","189","170","7","2","0.293","37","10","0","0","0","0","0","0"
"46400","Andrew McCutchen","[""u""]","TEX","-34.28","50","215","187","6","1","0.329","40","8","0","0","0","0","0","0"
"70646","Jesse Winker","[""u""]","","-34.35","50","203","176","5","3","0.328","39","8","0","0","0","0","0","0"
"149874","Alejandro Osuna","[""of"",""u""]","TEX","-34.57","50","163","146","4","5","0.303","29","8","0","0","0","0","0","0"
"111305","Everson Pereira","[""of"",""u""]","CHW","-34.57","50","200","181","6","3","0.271","34","9","0","0","0","0","0","0"
"107293","Leody Taveras","[""of"",""u""]","BAL","-34.58","50","155","145","4","7","0.294","30","7","0","0","0","0","0","0"
"68087","Gary Sánchez","[""c"",""u""]","MIL","-34.7","50","132","120","5","0","0.296","26","5","0","0","0","0","0","0"
"106527","Ryan Mountcastle","[""1b"",""ci"",""u""]","BAL","-34.74","50","204","190","6","1","0.294","40","10","0","0","0","0","0","0"
"125175","Edouard Julien","[""2b"",""1b"",""mi"",""ci"",""u""]","COL","-34.9","50","205","181","5","2","0.324","37","9","0","0","0","0","0","0"
"111033","Taylor Walls","[""ss"",""mi"",""u""]","TB","-34.9","50","192","171","4","9","0.294","33","8","0","0","0","0","0","0"
"113835","Ryan Bliss","[""u""]","SEA","-34.94","50","160","144","4","12","0.28","28","8","0","0","0","0","0","0"
"111298","Ronny Mauricio","[""3b"",""ci"",""u""]","NYM","-34.99","50","160","148","6","4","0.281","30","8","0","0","0","0","0","0"
"135620","César Salazar","[""u""]","HOU","-35.02","50","219","196","5","1","0.3","40","10","0","0","0","0","0","0"
"102876","Jose Siri","[""u""]","","-35.17","50","203","187","8","5","0.259","38","9","0","0","0","0","0","0"
"48772","Donovan Solano","[""1b"",""ci"",""u""]","","-35.6","50","203","185","5","1","0.319","36","9","0","0","0","0","0","0"
"102745","Dominic Smith","[""1b"",""ci"",""u""]","ATL","-35.61","50","200","182","5","1","0.307","38","9","0","0","0","0","0","0"
"101165","Jorge Mateo","[""u""]","ATL","-35.66","50","159","148","4","12","0.266","28","8","0","0","0","0","0","0"
"108145","Rafael Marchán","[""c"",""u""]","PHI","-35.72","50","125","114","2","0","0.302","23","6","0","0","0","0","0","0"
"147977","Deyvison De Los Santos","[""u""]","MIA","-35.84","50","202","189","7","2","0.277","38","9","0","0","0","0","0","0"
"153198","Jett Williams","[""u""]","MIL","-35.86","50","169","151","4","5","0.313","33","8","0","0","0","0","0","0"
"143760","Tyler Tolbert","[""of"",""u""]","KC","-35.99","50","156","144","2","9","0.282","26","7","0","0","0","0","0","0"
"145666","Blaine Crim","[""u""]","COL","-36.03","50","203","186","7","1","0.277","36","10","0","0","0","0","0","0"
"103225","Thairo Estrada","[""2b"",""mi"",""u""]","","-36.07","50","203","191","4","2","0.296","36","10","0","0","0","0","0","0"
"69600","Orlando Arcia","[""ss"",""2b"",""3b"",""mi"",""ci"",""u""]","","-36.23","50","237","220","6","0","0.283","40","10","0","0","0","0","0","0"
"149112","Pedro León","[""u""]","PHI","-36.35","50","156","144","5","6","0.294","31","8","0","0","0","0","0","0"
"66955","Nick Castellanos","[""of"",""u""]","SD","-36.41","50","171","159","5","1","0.294","33","7","0","0","0","0","0","0"
"170346","Colt Emerson","[""u""]","SEA","-36.44","50","205","184","3","4","0.293","36","9","0","0","0","0","0","0"
"141718","Cody Freeman","[""2b"",""mi"",""u""]","TEX","-36.51","50","199","186","5","3","0.286","35","9","0","0","0","0","0","0"
"106748","Leo Rivas","[""2b"",""mi"",""u""]","SEA","-36.55","50","159","135","2","10","0.325","28","6","0","0","0","0","0","0"
"107561","Oswaldo Cabrera","[""3b"",""ci"",""u""]","NYY","-36.82","50","158","144","4","2","0.304","29","7","0","0","0","0","0","0"
"145096","Colby Thomas","[""of"",""u""]","SAC","-36.94","50","137","129","5","2","0.278","28","8","0","0","0","0","0","0"
"123186","Michael Helman","[""of"",""u""]","TEX","-36.94","50","160","149","4","4","0.276","27","8","0","0","0","0","0","0"
"148303","Joe Mack","[""u""]","MIA","-37","50","203","188","6","1","0.287","36","9","0","0","0","0","0","0"
"135022","Johan Rojas","[""of"",""u""]","PHI","-37","50","125","117","2","9","0.29","23","6","0","0","0","0","0","0"
"136273","Daniel Schneemann","[""2b"",""3b"",""mi"",""ci"",""of"",""u""]","CLE","-37.05","50","200","180","4","3","0.286","32","10","0","0","0","0","0","0"
"146515","Tyler Locklear","[""1b"",""ci"",""u""]","AZ","-37.29","50","169","152","5","3","0.286","31","9","0","0","0","0","0","0"
"151254","Tim Tawa","[""2b"",""1b"",""mi"",""ci"",""of"",""u""]","AZ","-37.34","50","192","176","5","3","0.274","35","9","0","0","0","0","0","0"
"150544","Denzer Guzman","[""u""]","LAA","-37.39","50","221","203","5","4","0.26","34","10","0","0","0","0","0","0"
"144145","Vaughn Grissom","[""2b"",""mi"",""u""]","LAA","-37.4","50","165","151","4","3","0.313","30","8","0","0","0","0","0","0"
"144172","Darell Hernaiz","[""ss"",""3b"",""mi"",""ci"",""u""]","SAC","-37.46","50","161","150","4","3","0.309","31","8","0","0","0","0","0","0"
"71245","Austin Slater","[""of"",""u""]","","-37.48","50","169","151","4","2","0.297","28","7","0","0","0","0","0","0"
"147804","Robert Hassell III","[""of"",""u""]","WAS","-37.77","50","157","145","3","4","0.283","26","7","0","0","0","0","0","0"
"165248","Hyeseong Kim","[""2b"",""mi"",""u""]","LAD","-37.85","50","161","150","2","8","0.291","30","7","0","0","0","0","0","0"
"121206","Zack Gelof","[""2b"",""mi"",""u""]","SAC","-37.85","50","160","147","6","5","0.288","29","7","0","0","0","0","0","0"
"101618","Adam Frazier","[""2b"",""mi"",""of"",""u""]","LAA","-37.93","50","199","183","3","3","0.294","32","9","0","0","0","0","0","0"
"100036","Luke Maile","[""c"",""u""]","","-38.01","50","102","91","2","1","0.291","17","4","0","0","0","0","0","0"
"110298","Chas McCormick","[""of"",""u""]","","-38.32","50","136","123","4","6","0.288","23","5","0","0","0","0","0","0"
"157585","Alan Roden","[""of"",""u""]","MIN","-38.38","50","129","117","3","2","0.309","23","7","0","0","0","0","0","0"
"117987","Justin Dean","[""u""]","CHC","-38.56","50","136","122","2","11","0.298","22","6","0","0","0","0","0","0"
"112947","Jorge Barrosa","[""of"",""u""]","AZ","-38.77","50","128","117","2","3","0.298","23","7","0","0","0","0","0","0"
"106659","Blake Perkins","[""of"",""u""]","MIL","-38.84","50","128","115","3","4","0.295","22","6","0","0","0","0","0","0"
"133769","John Rave","[""of"",""u""]","KC","-38.84","50","127","116","3","4","0.293","22","6","0","0","0","0","0","0"
"128864","Curtis Mead","[""3b"",""1b"",""ci"",""u""]","CHW","-38.92","50","132","121","4","2","0.295","24","6","0","0","0","0","0","0"
"175415","Ryan Waldschmidt","[""u""]","AZ","-38.97","50","135","120","3","5","0.317","25","7","0","0","0","0","0","0"
"109318","Nick Allen","[""ss"",""mi"",""u""]","HOU","-38.98","50","186","172","3","4","0.291","33","7","0","0","0","0","0","0"
"127403","Nick Madrigal","[""3b"",""ci"",""u""]","","-39.3","50","136","125","2","1","0.316","22","7","0","0","0","0","0","0"
"51611","Miguel Rojas","[""ss"",""2b"",""3b"",""mi"",""ci"",""u""]","LAD","-39.31","50","163","150","3","2","0.306","32","7","0","0","0","0","0","0"
"141735","Matthew Lugo","[""of"",""u""]","LAA","-39.7","50","128","119","4","2","0.268","21","7","0","0","0","0","0","0"
"66927","Tyler Austin","[""u""]","CHC","-40.23","50","137","122","5","0","0.317","28","6","0","0","0","0","0","0"
"147790","Alex Freeland","[""u""]","LAD","-40.53","50","131","116","4","3","0.3","25","6","0","0","0","0","0","0"
"70516","Eric Haase","[""c"",""u""]","","-40.66","50","68","62","2","0","0.268","11","3","0","0","0","0","0","0"
"102612","Jonah Heim","[""c"",""u""]","ATL","-40.82","50","63","58","2","0","0.294","12","2","0","0","0","0","0","0"
"106765","Brendan Rodgers","[""2b"",""mi"",""u""]","","-40.84","50","169","156","4","0","0.28","28","8","0","0","0","0","0","0"
"110092","Bryce Johnson","[""of"",""u""]","SD","-40.86","50","93","85","1","5","0.306","17","5","0","0","0","0","0","0"
"107784","José Fermín","[""u""]","STL","-41.11","50","131","116","2","4","0.32","22","6","0","0","0","0","0","0"
"104814","Alex Jackson","[""c"",""u""]","MIN","-41.36","50","61","56","2","0","0.255","10","3","0","0","0","0","0","0"
"116988","Carlos Cortes","[""of"",""u""]","SAC","-41.37","50","101","93","3","0","0.313","20","5","0","0","0","0","0","0"
"109090","Abraham Toro","[""1b"",""ci"",""u""]","","-41.4","50","136","124","3","1","0.3","24","7","0","0","0","0","0","0"
"109933","Tristan Gray","[""u""]","MIN","-41.47","50","129","120","5","0","0.28","25","7","0","0","0","0","0","0"
"148608","Joey Wiemer","[""of"",""u""]","WAS","-41.5","50","126","114","3","2","0.275","21","5","0","0","0","0","0","0"
"143743","Drew Millas","[""u""]","WAS","-41.59","50","130","121","2","3","0.297","22","7","0","0","0","0","0","0"
"111044","Drew Waters","[""of"",""u""]","KC","-41.66","50","96","89","2","2","0.296","18","5","0","0","0","0","0","0"
"109776","Jerar Encarnacion","[""u""]","SF","-41.73","50","130","120","5","1","0.308","25","5","0","0","0","0","0","0"
"142498","Christian Koss","[""2b"",""mi"",""u""]","SF","-41.83","50","127","119","2","3","0.283","23","7","0","0","0","0","0","0"
"128307","Luis Matos","[""of"",""u""]","SF","-42.02","50","96","90","3","2","0.293","19","4","0","0","0","0","0","0"
"106208","Connor Joe","[""of"",""u""]","","-42.22","50","102","91","2","1","0.306","18","5","0","0","0","0","0","0"
"147123","Ryan Ritter","[""ss"",""2b"",""mi"",""u""]","COL","-42.23","50","120","111","3","2","0.302","22","6","0","0","0","0","0","0"
"109801","Stuart Fairchild","[""of"",""u""]","","-42.24","50","102","92","3","2","0.295","18","4","0","0","0","0","0","0"
"135475","TJ Rumfield","[""u""]","COL","-42.29","50","133","122","3","0","0.296","23","7","0","0","0","0","0","0"
"107582","Dylan Carlson","[""of"",""u""]","","-42.3","50","102","90","2","2","0.312","18","4","0","0","0","0","0","0"
"152844","Nelson Rada","[""u""]","LAA","-42.38","50","133","120","1","7","0.299","20","5","0","0","0","0","0","0"
"148246","Javier Sanoja","[""2b"",""3b"",""mi"",""ci"",""of"",""u""]","MIA","-42.43","50","125","117","2","3","0.289","22","6","0","0","0","0","0","0"
"102779","Tyler Wade","[""of"",""u""]","","-42.64","50","102","92","1","3","0.295","17","4","0","0","0","0","0","0"
"125363","DaShawn Keirsey Jr.","[""of"",""u""]","","-42.82","50","68","63","1","6","0.272","11","4","0","0","0","0","0","0"
"151389","Brett Harris","[""3b"",""ci"",""u""]","SAC","-43.02","50","93","85","2","1","0.298","17","4","0","0","0","0","0","0"
"127336","Willie MacIver","[""c"",""u""]","TEX","-43.17","50","29","26","1","1","0.291","5","1","0","0","0","0","0","0"
"147898","Adael Amador","[""2b"",""mi"",""u""]","COL","-43.17","50","92","84","2","4","0.315","17","5","0","0","0","0","0","0"
"148617","Zac Veen","[""u""]","COL","-43.26","50","130","122","3","4","0.268","20","6","0","0","0","0","0","0"
"171007","Charlie Condon","[""u""]","COL","-43.49","50","134","124","3","0","0.294","23","6","0","0","0","0","0","0"
"108701","Enmanuel Valdez","[""1b"",""ci"",""u""]","PIT","-43.55","50","97","88","3","1","0.316","19","5","0","0","0","0","0","0"
"108516","Ben Rortvedt","[""c"",""u""]","NYM","-43.56","50","30","27","1","0","0.284","5","1","0","0","0","0","0","0"
"102482","Jhonny Pereda","[""c"",""u""]","SEA","-43.56","50","30","27","1","0","0.306","5","1","0","0","0","0","0","0"
"126844","Brandon Lockridge","[""of"",""u""]","MIL","-43.58","50","62","56","1","4","0.306","12","3","0","0","0","0","0","0"
