Name,Team,POS,ADP,IP,mW,mERA,mWHIP,mSO,mSVHLD,PTS,aPOS,Dollars,NameASCII,PlayerId,MLBAMID
"Justin Wrobleski ","LAD","RP",687.239990234375,64.4498,-2.127920685133819,-2.124104067298932,-2.569483929612673,-2.974184701902772,-2.0569887946806173,-11.852682178628816,5.227574389444771,-5.625107789184046,"Justin Wrobleski","31204",680736
"Alex Lange ","KCR","RP",999,52,-2.8120047227595184,-1.4500438460411342,-3.662568376046956,-3.1010787667535595,-0.8729552746580993,-11.898650986259268,5.227574389444771,-5.671076596814497,"Alex Lange","19883",656638
"Elvis Alvarado ","ATH","RP",747.1099853515625,58,-2.6621204339146716,-2.6453116923507367,-4.0402260913875505,-2.9672882085932377,0.3996972617235584,-11.915249164522638,5.227574389444771,-5.687674775077866,"Elvis Alvarado","21662",665660
"Kendry Rojas ","MIN","RP",999,42,-3.1352163121003294,-1.0447112850691413,-1.8550100880610845,-3.802212727524882,-2.085950790099514,-11.923101202854951,5.227574389444771,-5.695526813410181,"Kendry Rojas","sa3016746",696070
"Kumar Rocker ","TEX","SP",747.0700073242188,105.033,-0.5830762646779301,-4.025763961235865,-4.037496699750463,-1.4123646442692368,-2.0825423602130084,-12.141243930146503,5.374425610555225,-5.7668183195912786,"Kumar Rocker","31843",677958
"Taj Bradley ","MIN","SP",521.8699951171875,134.534,0.508134099163908,-5.49934652793384,-5.347880935240553,0.2720923316966837,-2.085950790099514,-12.152951822413318,5.374425610555225,-5.778526211858093,"Taj Bradley","22543",671737
"Griff McGarry ","WSN","RP",999,52,-2.8980680910173464,-1.5866717845206317,-3.5721706137875735,-3.073889678922329,-0.901820982337296,-12.032621150585177,5.227574389444771,-5.8050467611404075,"Griff McGarry","sa3017130",676046
"Chris Murphy ","CHW","RP",999,52,-2.8876419107160296,-1.5077716372381325,-3.2364699485771498,-3.379319307274734,-1.0294925796488354,-12.04069538345488,5.227574389444771,-5.81312099401011,"Chris Murphy","26214",669684
"Brent Suter ","LAA","RP",999,63,-2.6176353879187686,-2.7888823524484736,-3.443080593466414,-3.3338778613401234,0.08762407178181489,-12.095852123391966,5.227574389444771,-5.868277733947195,"Brent Suter","13942",608718
"Craig Yoho ","MIL","RP",999,42,-3.1498761790592718,-1.039253966556052,-2.189365569776034,-3.6563789414072887,-2.0870676773774566,-12.1219423341761,5.227574389444771,-5.894367944731331,"Craig Yoho","33248",684974
"Connor Prielipp ","MIN","RP",999,67.702,-2.1782823027422045,-1.8639671914584315,-3.2557966281574675,-2.7464222361013757,-2.085950790099514,-12.130419148558993,5.227574389444771,-5.902844759114221,"Connor Prielipp","sa3020808",687570
"Gavin Williams ","CLE","SP",141.35000610351562,177.33,1.9604067356870682,-5.694490463219917,-8.8611075622734,2.4687530391036066,-2.20665146036781,-12.33308971107045,5.374425610555225,-5.958664100515227,"Gavin Williams","30122",668909
"Lake Bachar ","MIA","RP",999,48,-3.0334820359911205,-1.977211944636368,-2.2895135104641433,-3.4681619627256395,-1.4194781953259867,-12.187847649143256,5.227574389444771,-5.960273259698487,"Lake Bachar","19222",669199
"John King ","MIA","RP",999,52,-2.8748777265986263,-1.1428862025917021,-3.305981135267919,-3.959226377156764,-0.9274900610193276,-12.210461502634338,5.227574389444771,-5.982887113189569,"John King","22051",667463
"Luis Gil ","NYY","SP",342.0799865722656,102.47,-0.8120102116409095,-3.9563451114840884,-4.733843456571683,-0.7858088302770712,-2.073588025101669,-12.361595635075423,5.374425610555225,-5.987170024520198,"Luis Gil","21052",661563
"Isaac Mattson ","PIT","RP",999,64,-2.5594382410575522,-3.367677592660108,-4.143688831396364,-2.910111831116548,0.7302761999925419,-12.25064029623803,5.227574389444771,-6.02306590679326,"Isaac Mattson","20385",676755
"Colin Holderman ","CLE","RP",999,42,-3.1750886252628696,-1.180290354526977,-2.1106936566430186,-3.712321460820993,-2.075648484021667,-12.254042581275524,5.227574389444771,-6.0264681918307526,"Colin Holderman","22361",670059
"Michael McGreevy ","STL","SP",719.3699951171875,137.373,0.49334798391590906,-4.140584029957025,-5.285215630939035,-1.4106681734829105,-2.0783444144768244,-12.421464264939885,5.374425610555225,-6.047038654384663,"Michael McGreevy","29869",700241
"Roki Sasaki ","LAD","SP",260.8900146484375,117.392,0.20602766831240982,-4.590228761138019,-5.406627101775987,-0.5961419843211386,-2.0569887946806173,-12.443958973603353,5.374425610555225,-6.069533363048129,"Roki Sasaki","35323",808963
"Cade Gibson ","MIA","RP",999,60,-2.667870606583813,-2.000730220403772,-4.278689929098166,-3.4431408677334145,0.08926090596741994,-12.301170717851747,5.227574389444771,-6.073596328406977,"Cade Gibson","31815",806188
"Andrew Walters ","CLE","RP",999,38,-3.305637039516601,-1.333242183671064,-1.9269724459285313,-3.6662323234535923,-2.075648484021667,-12.307732476591456,5.227574389444771,-6.0801580871466845,"Andrew Walters","33834",689958
"Matt Pushard ","STL","RP",999,52,-2.9084309965198516,-2.2219144580957444,-2.761125459662739,-3.5717095502985687,-0.8723005777129987,-12.335481042289901,5.227574389444771,-6.107906652845131,"Matt Pushard","sa3019955",690155
"Philip Abner ","ARI","RP",999,44,-3.0612852838974867,-1.4052063034106461,-2.6326378440330305,-3.7605831297423458,-1.4771711369087848,-12.336883697992294,5.227574389444771,-6.109309308547523,"Philip Abner","33821",691769
"George Soriano ","STL","RP",999,50,-2.947229144645424,-1.7512072025934151,-2.776500222614195,-3.5312785094627728,-1.3512904525309402,-12.357505531846748,5.227574389444771,-6.129931142401977,"George Soriano","21863",666277
"Tyler Ferguson ","ATH","RP",999,52,-2.83361532636791,-2.1443771406288077,-3.3592940582756547,-3.2577353708097228,-0.7706639272430635,-12.365685823325157,5.227574389444771,-6.138111433880387,"Tyler Ferguson","19481",621053
"Nate Pearson ","HOU","RP",999,50,-2.9151923607357153,-2.275518728782177,-2.524194373707108,-3.3036614506401896,-1.3646930080433994,-12.383259921908587,5.227574389444771,-6.155685532463817,"Nate Pearson","20160",663878
"Ryan Gusto ","MIA","SP/RP",999,55.6022,-2.730427688391713,-2.42327958339842,-1.970026999606465,-3.3940198687823657,-2.0836592474909508,-12.601413387669915,5.374425610555225,-6.22698777711469,"Ryan Gusto","26440",687473
"Trevor McDonald ","SFG","SP",747.1900024414062,72.4786,-1.9815749640853675,-2.0150577193163954,-3.5275275843593703,-3.0190752823234317,-2.081232908933524,-12.62446845901809,5.374425610555225,-6.250042848462866,"Trevor McDonald","26448",686790
"Janson Junk ","MIA","SP",999,85.5756,-1.730904315879222,-3.7575201003832093,-2.2958165645265156,-2.7573287681156087,-2.0836592474909508,-12.625228996395506,5.374425610555225,-6.250803385840283,"Janson Junk","23301",676083
"Clay Holmes ","NYM","SP",368.6099853515625,153.997,1.7593393114292661,-3.0873752722714602,-9.251168998488732,0.15333332503391373,-2.20665146036781,-12.63252309466482,5.374425610555225,-6.258097484109597,"Clay Holmes","13649",605280
"José Berríos ","TOR","SP",683.6199951171875,117.303,-0.2761675779052,-5.155518695025212,-4.133762313142453,-0.9912999899410512,-2.0819454083648714,-12.638693984378788,5.374425610555225,-6.2642683738235645,"Jose Berrios","14168",621244
"Edgardo Henriquez ","LAD","RP",999,40,-3.1457688913449866,-1.463944897506024,-2.1930466892800182,-3.703424402823778,-2.0569887946806173,-12.563173675635428,5.227574389444771,-6.335599286190655,"Edgardo Henriquez","26944",683618
"Cole Winn ","TEX","RP",999,63,-2.5744773048465146,-3.378947667581499,-4.588105794586445,-3.063846847552185,1.0244213910009545,-12.580956223565687,5.227574389444771,-6.353381834120918,"Cole Winn","22113",668390
"Robby Snelling ","MIA","SP",999,92.34,-1.1104515250983895,-2.6708417772743864,-4.596082852914334,-2.1445393808550532,-2.20665146036781,-12.728566996509974,5.374425610555225,-6.354141385954749,"Robby Snelling","sa3020707",702281
"Carlos Rodriguez ","MIL","RP",999,43.141,-3.1225785269262665,-1.963128927602731,-1.7574837496698128,-3.7428683572091868,-2.0870676773774566,-12.673127238785456,5.227574389444771,-6.445552849340683,"Carlos Rodriguez","30161",692230
"Yerry De los Santos ","NYY","RP",999,42,-3.118028918237432,-1.0914344504773776,-2.451146448695357,-4.007748097634442,-2.073588025101669,-12.74194594014628,5.227574389444771,-6.51437155070151,"Yerry De los Santos","21420",660787
"Colin Rea ","CHC","SP",746.6900024414062,84.6363,-1.611856397618058,-3.938613543269677,-2.8707829757465433,-2.407026041800113,-2.0678302845539247,-12.896109242988315,5.374425610555225,-6.521683632433091,"Colin Rea","12317",607067
"Sandy Alcantara ","MIA","SP",145.6199951171875,186.581,1.9253368291000428,-6.761983959446604,-7.333426264836051,1.463255543690431,-2.20665146036781,-12.913469311859991,5.374425610555225,-6.5390437013047675,"Sandy Alcantara","18684",645261
"Luinder Avila ","KCR","RP",999,42,-3.1354058351881986,-1.3139566628423536,-2.408495394607416,-3.8371179669647084,-2.0784021825295014,-12.77337804213218,5.227574389444771,-6.5458036526874075,"Luinder Avila","24452",679883
"Mitchell Parker ","WSN","SP",999,49.7087,-2.913422926183235,-2.1478950316686287,-2.0363747867911837,-3.7419342224331644,-2.081194400724358,-12.920821367800569,5.374425610555225,-6.546395757245346,"Mitchell Parker","27636",680730
"Connor Phillips ","CIN","RP",999,52,-2.889790391444248,-2.437537531996023,-3.061303857449554,-3.059748724157432,-1.3354036297183827,-12.783784134765641,5.227574389444771,-6.556209745320869,"Connor Phillips","27649",683175
"Kyle Nicolas ","CIN","RP",999,42,-3.1684538106446287,-1.5842569088880667,-2.4098086706247224,-3.57378945844752,-2.080982576879305,-12.817291425484242,5.227574389444771,-6.589717036039473,"Kyle Nicolas","27775",693312
"Roddery Muñoz ","HOU","RP",999,54,-2.823125871267782,-2.9534231458155804,-3.5440066179046386,-3.1724048402239298,-0.331208060598162,-12.824168535810093,5.227574389444771,-6.596594146365323,"Roddery Munoz","25311",682610
"Emerson Hancock ","SEA","SP",738.989990234375,77.3854,-1.8822419665910572,-3.1735335697311986,-3.064895927993687,-2.772619866867827,-2.0814832524655995,-12.974774583649369,5.374425610555225,-6.600348973094145,"Emerson Hancock","27470",676106
"Easton McGee ","MIL","RP",999,40,-3.244912441078569,-1.5165083336058973,-1.9003713200743664,-4.08555192593548,-2.0870676773774566,-12.83441169807177,5.227574389444771,-6.606837308626999,"Easton McGee","22176",668834
"Keider Montero ","DET","SP/RP",999,54.662,-2.668755248532912,-2.388941418441786,-2.3896738296111963,-3.447142165209329,-2.0905723835258043,-12.985085045321028,5.374425610555225,-6.610659434765805,"Keider Montero","22630",672456
"Beau Brieske ","DET","RP",999,50,-2.9550645232439723,-2.176671072460445,-2.7646813348598984,-3.516498436393317,-1.4328038032872545,-12.845719170244886,5.227574389444771,-6.618144780800117,"Beau Brieske","26079",689225
"Cole Henry ","WSN","RP",735.5700073242188,64,-2.6736840540517672,-4.3757887039979035,-5.327706163640588,-2.9116454124664943,2.4410560181525285,-12.847768316004226,5.227574389444771,-6.620193926559455,"Cole Henry","27570",669371
"Jordan Montgomery ","TEX","SP",999,46.2393,-2.8207880181059775,-2.04418258390698,-2.1453947728823923,-3.91341914441765,-2.0825423602130084,-13.006326879526009,5.374425610555225,-6.631901268970785,"Jordan Montgomery","16511",656756
"Shane Baz ","BAL","SP",192.67999267578125,158.884,1.5571347486442504,-7.011259698726727,-6.7421177153511,1.361170767134407,-2.20665146036781,-13.04172335866698,5.374425610555225,-6.667297748111754,"Shane Baz","22264",669358
"Blade Tidwell ","SFG","RP",999,36.1543,-3.2860484423659457,-1.5974692727484812,-1.8125032896756936,-4.121228158564117,-2.081232908933524,-12.89848207228776,5.227574389444771,-6.67090768284299,"Blade Tidwell","31701",694918
"Paxton Schultz ","WSN","RP",999,46,-3.1108253837013025,-2.0437486003811185,-1.997393818905667,-3.677244422615449,-2.081194400724358,-12.910406626327894,5.227574389444771,-6.682832236883125,"Paxton Schultz","25501",687606
"Bradgley Rodriguez ","SDP","RP",999,52,-2.8675477931191553,-2.020340629784952,-3.726762643712164,-3.4164409525129855,-0.8975267947728395,-12.928618813902098,5.227574389444771,-6.701044424457327,"Bradgley Rodriguez","29107",699134
"Andre Granillo ","WSN","RP",999,55,-2.8802488530920307,-3.007733881439265,-3.4656513291043742,-3.2711887943106412,-0.30900511098817235,-12.933827968934485,5.227574389444771,-6.706253579489714,"Andre Granillo","29542",701552
"Grant Wolfram ","BAL","RP",999,50,-2.88669399396812,-1.942695290368932,-3.3109439215117753,-3.536808849573687,-1.357895454025327,-13.03503750944784,5.227574389444771,-6.80746312000307,"Grant Wolfram","21623",664991
"Brad Lord ","WSN","SP",999,103.505,-1.0209128638429774,-3.443358771318524,-4.818657753599894,-1.8225451239568105,-2.081194400724358,-13.186668913442563,5.374425610555225,-6.81224330288734,"Brad Lord","31972",695418
"Ethan Roberts ","CHC","RP",999,42,-3.167632292840059,-1.8732238239189143,-2.254153853296481,-3.776046027260282,-2.0678302845539247,-13.138886281869661,5.227574389444771,-6.911311892424891,"Ethan Roberts","24930",681799
"Jon Gray ",,"RP",999,35.9874,-3.1532252237677976,-1.932463393574876,-1.6886672458014156,-4.158614225973088,-2.20665146036781,-13.139621549484989,5.227574389444771,-6.912047160040217,"Jon Gray","14916",592351
"John Klein ","MIN","RP",999,41.234,-3.1756573451807593,-1.9860769697850649,-1.9776824023896897,-3.933183062698463,-2.085950790099514,-13.15855057015349,5.227574389444771,-6.93097618070872,"John Klein","sa3020405",804619
"Andrew Alvarez ","WSN","SP",999,55.1442,-2.658013146200387,-1.55669646125384,-3.322903030298138,-3.695567382951316,-2.081194400724358,-13.314374421428036,5.374425610555225,-6.939948810872813,"Andrew Alvarez","29914",674841
"Michael Kelly ","ATH","RP",999,60,-2.6475869658990705,-3.5890198814921384,-4.3662720800597725,-3.147295660541651,0.5777829112020371,-13.172391676790593,5.227574389444771,-6.944817287345822,"Michael Kelly","12791",547184
"AJ Blubaugh ","HOU","RP",747.1400146484375,49.0042,-2.9084942713186632,-2.3457150873849777,-2.330511077793434,-3.50754859482229,-2.0803663651876567,-13.17263539650702,5.227574389444771,-6.94506100706225,"AJ Blubaugh","31764",805123
"Landen Roupp ","SFG","SP",694.8599853515625,129.902,0.3722779838698671,-4.264170052546552,-7.135908270401649,-0.22850372032126995,-2.081232908933524,-13.337536968333126,5.374425610555225,-6.963111357777902,"Landen Roupp","30076",694738
"Nick Sandlin ","LAA","RP",999,50,-3.0026458160617207,-2.433890951927148,-3.028087407760675,-3.3159648982543404,-1.4262758411669128,-13.206864915170797,5.227574389444771,-6.979290525726028,"Nick Sandlin","20517",680704
"Justin Verlander ","DET","SP",718.739990234375,143.292,0.71463562340536,-6.955883907306751,-4.679986474779203,-0.23418820863978074,-2.20665146036781,-13.362074427688182,5.374425610555225,-6.987648817132958,"Justin Verlander","8700",434378
"Zac Gallen ","ARI","SP",223.1999969482422,183.879,2.383583166584608,-7.512963045670578,-8.219028186250666,2.14831371232561,-2.20665146036781,-13.406745813378834,5.374425610555225,-7.032320202823611,"Zac Gallen","19291",668678
"Zach McCambley ","PHI","RP",999,48,-2.9804664925354403,-2.1032242087564907,-3.2233511650100457,-3.567871310359588,-1.422308910252153,-13.297222086913715,5.227574389444771,-7.069647697468945,"Zach McCambley","sa3014478",685112
"Peyton Pallette ","CLE","RP",999,48,-3.052817910582237,-2.4344498466963174,-2.918983046959116,-3.543189610384962,-1.3681785117375194,-13.31761892636015,5.227574389444771,-7.09004453691538,"Peyton Pallette","sa3020742",688883
"Mike Vasil ","CHW","RP",999,79.0042,-2.1456136747700776,-3.9726556675113494,-5.013897402264242,-2.695754543957205,0.4955568888465246,-13.332364399656349,5.227574389444771,-7.104790010211579,"Mike Vasil","30105",678024
"Jacob Lopez ","ATH","SP",503.69000244140625,124.034,0.31130066287229674,-5.8978315320344015,-5.653802412521512,-0.04300106127763189,-2.20665146036781,-13.489985803329056,5.374425610555225,-7.115560192773833,"Jacob Lopez","25098",682052
"Sam Bachman ","LAA","RP",999,56,-2.8337417253112496,-2.618709978822077,-4.4749754517365545,-3.392477546203636,-0.11066150358148848,-13.430566205655005,5.227574389444771,-7.202991816210234,"Sam Bachman","29754",696147
"Jason Alexander ","HOU","SP/RP",999,43.1727,-2.978886731725111,-2.0923093485421957,-2.376210294011577,-4.063412914933699,-2.0803663651876567,-13.591185654400237,5.374425610555225,-7.2167600438450155,"Jason Alexander","19666",669920
"Hunter Barco ","PIT","SP",999,98.638,-1.0529497984069682,-3.190327689520823,-5.683324719120183,-1.6073858290565275,-2.079865689601362,-13.613853725705862,5.374425610555225,-7.239428115150639,"Hunter Barco","33174",682995
"Michael Kopech ",,"RP",999,41,-3.206935810757567,-1.8307496102003138,-2.710701622205005,-3.5229718206095906,-2.20665146036781,-13.478010324140287,5.227574389444771,-7.250435934695519,"Michael Kopech","17282",656629
"Mike Clevinger ","PIT","RP",746.4199829101562,39.0731,-3.266080723712412,-2.1978351065765773,-1.8291822899301344,-4.117002194698397,-2.079865689601362,-13.48996600451888,5.227574389444771,-7.26239161507411,"Mike Clevinger","12808",605182
"Brandon Sproat ","MIL","SP",694.1300048828125,86.0885,-1.4913549668356227,-3.267001947541098,-4.458444180992361,-2.3398863445151044,-2.0870676773774566,-13.643755117261643,5.374425610555225,-7.26932950670642,"Brandon Sproat","33850",687075
"Grant Holmes ","ATL","SP",436.739990234375,140.175,0.8556739447220677,-5.749882837742094,-7.190798301519907,0.5058872539624183,-2.0816372967801193,-13.660757237357634,5.374425610555225,-7.28633162680241,"Grant Holmes","16944",656550
"Chad Green ",,"RP",999,40,-3.2659543247690714,-2.322552678188974,-1.8001872062400615,-3.948804647138941,-2.20665146036781,-13.544150316704858,5.227574389444771,-7.316575927260086,"Chad Green","15552",643338
"Carson Whisenhunt ","SFG","SP",999,57.2403,-2.4872764967529064,-2.4051352792665863,-3.284781761524229,-3.500070473597507,-2.081232908933524,-13.75849692007475,5.374425610555225,-7.384071309519529,"Carson Whisenhunt","31676",687931
"José Fermin ","LAA","RP",999,40,-3.2911035715009995,-1.9574582696383225,-2.625303558236975,-3.669316968611053,-2.089590292196726,-13.632772660184079,5.227574389444771,-7.405198270739309,"Jose Fermin","33908",820862
"Ryne Nelson ","ARI","SP",260.760009765625,163.823,1.691664202323209,-7.408274127760982,-6.48053514881863,0.4934209169118872,-2.082311288002301,-13.786035445346817,5.374425610555225,-7.411609834791593,"Ryne Nelson","26253",669194
"Max Lazar ","PHI","RP",999,38,-3.302098471720206,-1.9548495599645717,-2.117742784883921,-4.196445423647833,-2.084102155024569,-13.655238395241101,5.227574389444771,-7.427664005796329,"Max Lazar","23426",676661
"Nick Anderson ","ATH","RP",999,42,-3.167063572922169,-2.1577142979488273,-2.4079329880296134,-3.85402182242759,-2.083717015543628,-13.67044969687183,5.227574389444771,-7.442875307427059,"Nick Anderson","18337",623433
"Steven Cruz ","KCR","RP",999,45,-3.072596106147902,-2.0043260055892222,-2.898456892402263,-3.657273572553229,-2.0784021825295014,-13.711054759222117,5.227574389444771,-7.483480369777347,"Steven Cruz","23165",674444
"Jimmy Herget ","COL","RP",999,77,-2.253414045579638,-5.601807334313774,-4.393552766163085,-2.5058278145454995,0.9712538698833145,-13.783348090718682,5.227574389444771,-7.555773701273914,"Jimmy Herget","17556",623474
"Trevor Rogers ","BAL","SP",151.0399932861328,149.479,1.2736690735226381,-5.809773660947512,-7.303568560731922,0.09297076966542643,-2.20665146036781,-13.95335383885918,5.374425610555225,-7.578928228303955,"Trevor Rogers","22286",669432
"Cade Horton ","CHC","SP",184.60000610351562,134.044,0.5638668432656972,-6.24075280303771,-5.7312890446179825,-0.34207648870622187,-2.20665146036781,-13.956902953464025,5.374425610555225,-7.582477342908803,"Cade Horton","31872",690990
"Ron Marinaccio ","SDP","RP",999,44,-3.1290238184566386,-2.0864642307950083,-2.806272972610024,-3.716159700759974,-2.080770753034252,-13.818691475655896,5.227574389444771,-7.591117086211128,"Ron Marinaccio","23488",676760
"Ryan Weiss ","HOU","SP",999,92.404,-1.2993234851566775,-4.033006596808985,-4.8708668568329845,-1.683717600810214,-2.0803663651876567,-13.96728090479652,5.374425610555225,-7.592855294241295,"Ryan Weiss","sa3007778",680802
"Juan Mejia ","COL","RP",999,66,-2.5458526897898612,-4.276300163145536,-5.475645801982073,-2.662664958596164,1.1013903369171605,-13.859073276596472,5.227574389444771,-7.631498887151702,"Juan Mejia","23237",675848
"Dustin May ","STL","SP",526.0599975585938,161.221,1.146090205838847,-6.454633239891027,-7.648167248086199,1.0130667960592148,-2.0783444144768244,-14.021987900555988,5.374425610555225,-7.647562290000764,"Dustin May","19716",669160
"Chris Roycroft ","STL","RP",999,40,-3.2490829282645244,-1.3243123342313943,-3.1236941924105834,-4.1148120966366,-2.0783444144768244,-13.890245966019927,5.227574389444771,-7.662671576575157,"Chris Roycroft","31261",688297
"Eduardo Rodriguez ","ARI","SP",747.0700073242188,133.511,0.6058243623576437,-5.7639958231054305,-6.569417953146168,-0.2833532499358573,-2.082311288002301,-14.093253951832112,5.374425610555225,-7.718828341276888,"Eduardo Rodriguez","13164",593958
"Jedixson Paez ","CHW","RP",999,40,-3.2962850995793933,-1.9821331883385827,-2.4403499227315346,-4.15421200867698,-2.0934608779825035,-13.966441097308996,5.227574389444771,-7.738866707864224,"Jedixson Paez","sa3016264",699151
"Joel Peguero ","SFG","RP",999,50,-2.9886179438194804,-2.4901299290409673,-3.776689925311505,-3.759543091617594,-0.9585510694788143,-13.973531959268358,5.227574389444771,-7.745957569823588,"Joel Peguero","21951",666711
"Ryan Rolison ","CHC","RP",999,36,-3.357957539438194,-1.6350604584399195,-2.631351626625449,-4.312670902817924,-2.0678302845539247,-14.00487081187541,5.227574389444771,-7.77729642243064,"Ryan Rolison","22200",669020
"Luke Jackson ",,"RP",999,40,-3.239414990968967,-1.6933652484605577,-2.9672879092413766,-3.8982690820298522,-2.20665146036781,-14.004988691068561,5.227574389444771,-7.777414301623793,"Luke Jackson","11752",592426
"Chad Patrick ","MIL","SP",301.4200134277344,147.977,0.694921003947072,-8.014541920098873,-5.025004493361109,0.37181966608986183,-2.20665146036781,-14.179457203790859,5.374425610555225,-7.805031593235636,"Chad Patrick","30113",694477
"Gage Jump ","ATH","SP",999,55.404,-2.4055730634417607,-2.8558214431136815,-3.264901468475061,-3.4589520695982867,-2.20665146036781,-14.1918995049966,5.374425610555225,-7.8174738944413775,"Gage Jump","sa3034986",695611
"Tommy Kahnle ",,"RP",741.6900024414062,44,-3.109245622890973,-1.6854813038511152,-3.312261761397839,-3.735848646193907,-2.20665146036781,-14.049488794701647,5.227574389444771,-7.821914405256875,"Tommy Kahnle","11384",592454
"Chris Bassitt ","BAL","SP",369.7900085449219,179.374,2.1768288444564754,-7.972259196040983,-8.041618856839648,1.637630954693038,-2.079345765649413,-14.278764019380532,5.374425610555225,-7.904338408825309,"Chris Bassitt","12304",605135
"Johan Oviedo ","BOS","SP",557.6099853515625,103.997,-0.7478100942238703,-4.650057374492891,-5.735561057781124,-1.087774914824336,-2.0764765195583688,-14.297679960880588,5.374425610555225,-7.923254350325363,"Johan Oviedo","22487",670912
"Enmanuel De Jesus ","DET","RP",999,42,-3.2043450843819414,-1.9398625023619094,-2.870239544603274,-4.070207875508896,-2.0905723835258043,-14.175227390381824,5.227574389444771,-7.947653000937054,"Enmanuel De Jesus","18554",646241
"Pedro Avila ","CLE","RP",999,39.1507,-3.2832049181036393,-2.024314483143759,-2.7501332023498883,-4.043869376478577,-2.075648484021667,-14.177170464097532,5.227574389444771,-7.949596074652762,"Pedro Avila","18864",658648
"Luis Medina ","ATH","SP",999,76.0707,-1.88685469942442,-3.537058403551807,-4.493827148757116,-2.372455826763492,-2.083717015543628,-14.373913094040464,5.374425610555225,-7.999487483485241,"Luis Medina","21649",665622
"JR Ritchie ","ATL","SP",999,36.936,-3.1155013913334764,-2.2104124217289427,-2.6489340616241686,-4.193752957081782,-2.20665146036781,-14.375252292136178,5.374425610555225,-8.000826681580957,"JR Ritchie","sa3020395",702275
"Steven Wilson ","TBR","RP",999,43,-3.231326814483737,-2.786253326366068,-2.496771095625173,-3.680183660794097,-2.079615357547144,-14.27415025481622,5.227574389444771,-8.046575865371448,"Steven Wilson","20353",621051
"Quinn Priester ","MIL","SP",424.5799865722656,126.292,0.19162059924014874,-4.547287493450047,-6.888634282936093,-0.9937942659544786,-2.20665146036781,-14.444746903468278,5.374425610555225,-8.070321292913055,"Quinn Priester","25977",682990
"Chase Shugart ","PHI","RP",999,42,-3.1951826675326025,-2.4366734627053055,-2.6007662796388926,-3.995365306559021,-2.084102155024569,-14.31208987146039,5.227574389444771,-8.084515482015618,"Chase Shugart","21544",663767
"Juan Morillo ","ARI","RP",999,52,-2.851181917060828,-2.271432274519753,-4.7664132490820785,-3.5185739739278756,-0.9134712823373634,-14.321072696927901,5.227574389444771,-8.093498307483129,"Juan Morillo","21924",666661
"Griffin Canning ","SDP","SP",999,110.548,-0.45385496400213005,-5.020187419148627,-5.723918138294537,-1.2031191268424934,-2.080770753034252,-14.48185040132204,5.374425610555225,-8.107424790766814,"Griffin Canning","19867",656288
"Brady Singer ","CIN","SP",361.9100036621094,178.185,1.855829161296977,-8.600269313815343,-7.384832523306989,1.8188722647044355,-2.20665146036781,-14.51705187148873,5.374425610555225,-8.142626260933506,"Brady Singer","25377",663903
"Walker Buehler ","SDP","SP",999,48.0323,-2.8897271166454366,-2.7975866541630414,-3.0551990775326345,-3.6951311620148792,-2.080770753034252,-14.518414763390243,5.374425610555225,-8.143989152835019,"Walker Buehler","19374",621111
"Kendall Graveman ",,"RP",999,37,-3.3427921520330326,-1.7854771927519748,-2.997199426248376,-4.077329119258514,-2.20665146036781,-14.409449350659708,5.227574389444771,-8.181874961214938,"Kendall Graveman","15514",608665
"Quinn Mathews ","STL","SP",999,46.17,-2.826285392888439,-1.973284234953766,-3.865771530733435,-3.778240579986747,-2.20665146036781,-14.650233198930199,5.374425610555225,-8.275807588374974,"Quinn Mathews","sa3023407",687273
"Mitch Keller ","PIT","SP",539.6799926757812,179.816,1.851784997727221,-8.510267596661365,-7.164681331990647,1.3388335655800032,-2.20665146036781,-14.690981825712594,5.374425610555225,-8.316556215157375,"Mitch Keller","17594",656605
"Martín Pérez ","ATL","SP",999,35.7593,-3.1407138375370747,-2.1920483190436495,-2.874385232906245,-4.277554276932022,-2.20665146036781,-14.691353126786801,5.374425610555225,-8.316927516231576,"Martin Perez","6902",527048
"Brennan Bernardino ","COL","RP",999,58,-2.75721989540564,-3.338543124534338,-5.232998000679023,-3.177543001743436,-0.08953710520812613,-14.595841127570562,5.227574389444771,-8.368266738125792,"Brennan Bernardino","16835",657514
"Jaden Hill ","COL","RP",999,40,-3.2897134091056817,-2.4660957531354053,-2.921666775877238,-3.849267098270709,-2.0893207002989964,-14.616063736688028,5.227574389444771,-8.388489347243258,"Jaden Hill","30250",677955
"Stephen Kolek ","KCR","SP",999,74.7699,-1.9047370614942642,-3.1528760889942515,-4.674686678349359,-3.1099052225182877,-2.0784021825295014,-14.920607233885663,5.374425610555225,-8.546181623330439,"Stephen Kolek","21487",663568
"Wikelman González ","CHW","RP",999,36,-3.428539598259652,-2.1744860972420677,-3.134056927169267,-3.952228519213445,-2.0934608779825035,-14.782772019866934,5.227574389444771,-8.555197630422164,"Wikelman Gonzalez","26641",682790
"Nick Martinez ","TBR","SP",738.780029296875,144.26,0.3254549340578773,-7.16628765287988,-5.622024997997652,-0.5097981435986062,-2.079615357547144,-15.052271217965407,5.374425610555225,-8.677845607410182,"Nick Martinez","12730",607259
"Zach Maxwell ","CIN","RP",999,40,-3.279287228804365,-2.3759760069090845,-3.451889145233268,-3.7501129867651026,-2.080982576879305,-14.938247944591126,5.227574389444771,-8.710673555146355,"Zach Maxwell","31610",687209
